specification_id,model_id,coefficient_name,execution_status,sample_size,match_count,team_count,coefficient,standard_error,confidence_interval,transformed_effect,convergence_status,warning_flags,unavailable_reason,baseline_coefficient,baseline_sample_size,coefficient_sign,sign_consistent_with_baseline,magnitude_ratio_to_baseline,sample_size_change
homogeneous_state_segments,primary_long_pass_share,score_state[trailing],executed,609,64,32,-0.2187724073448671,0.0469332705694402,"[-0.3107616176609699, -0.1267831970287643]",0.803504569083362,converged,,,-0.22187536641113376,2761.0,negative,True,0.9860148554728835,-2152.0
homogeneous_state_segments,primary_possession_share,score_state[leading],executed,622,64,32,-0.23469810691870518,0.06109867869897786,"[-0.35445151716870177, -0.11494469666870859]",0.7908095535282268,converged,,,-0.22554607681626318,2778.0,negative,True,1.0405772081324984,-2156.0
homogeneous_state_segments,primary_possession_share,score_state[trailing],executed,622,64,32,0.3605427779816569,0.06164470296159019,"[0.23971916017694012, 0.4813663957863737]",1.434107605380341,converged,,,0.32921098147823147,2778.0,positive,True,1.0951723917675487,-2156.0
homogeneous_state_segments,primary_high_pressure_share,score_state[leading],executed,599,64,32,-0.22590844707411445,0.07625649456752187,"[-0.37537117642645734, -0.07644571772177158]",0.7977911384352276,converged,,,-0.17460638954287164,2675.0,negative,True,1.2938154649755613,-2076.0
homogeneous_state_segments,primary_high_pressure_share,score_state[trailing],executed,599,64,32,0.20018316882581694,0.07078660033782125,"[0.061441432163687304, 0.33892490548794657]",1.2216265015600138,converged,,,0.2116646442380281,2675.0,positive,True,0.9457562907894072,-2076.0
homogeneous_state_segments,primary_pressure_regain_5s_rate,score_state[leading],executed,599,64,32,-0.2786825918074483,0.12948801113122746,"[-0.5324790936246542, -0.0248860899902425]",0.7567800732922788,converged,,,-0.21092468079811,2675.0,negative,True,1.321242211925848,-2076.0
homogeneous_state_segments,primary_pressure_regain_5s_rate,score_state[trailing],executed,599,64,32,0.11159232007655746,0.11344911545982894,"[-0.11076794622470724, 0.33395258637782216]",1.1180569583450697,converged,,,0.1846808047152942,2675.0,positive,True,0.6042442810913096,-2076.0
homogeneous_state_segments,attacking_substitution,,unavailable,0,0,0,,,"[nan, nan]",,not_run,,incoming_positions_not_available,,,,,,
homogeneous_state_segments,defensive_substitution,,unavailable,0,0,0,,,"[nan, nan]",,not_run,,incoming_positions_not_available,,,,,,
homogeneous_state_segments,goalkeeper_substitution,,unavailable,0,0,0,,,"[nan, nan]",,not_run,,insufficient_positive_events,,,,,,
exclude_red_card_affected,primary_shots,score_state[leading],executed,2762,64,32,-0.08080142315408959,0.0774526521692525,"[-0.23260862140582447, 0.0710057750976453]",0.9223768359427001,converged,,,-0.08190124065469374,2780.0,negative,True,0.9865714183104853,-18.0
exclude_red_card_affected,primary_shots,score_state[trailing],executed,2762,64,32,0.040167531004394144,0.08569933795436445,"[-0.12780317138616015, 0.20813823339494847]",1.040985156873618,converged,,,0.020410493440028835,2780.0,positive,True,1.9679843175970466,-18.0
exclude_red_card_affected,primary_pressure_events,score_state[leading],executed,2762,64,32,0.09299897263635354,0.03786046383613333,"[0.018792463517532207, 0.16720548175517486]",1.0974606077763709,converged,,,0.0889682751803099,2780.0,positive,True,1.0453048847791497,-18.0
exclude_red_card_affected,primary_pressure_events,score_state[trailing],executed,2762,64,32,0.026912922025983083,0.039318926861206374,"[-0.050152174621981405, 0.10397801867394757]",1.0272783455515875,converged,,,0.02409703127842907,2780.0,positive,True,1.1168563345010352,-18.0
exclude_red_card_affected,primary_pressure_regains_5s,score_state[leading],executed,2658,64,32,-0.16326041909309377,0.0770765203457789,"[-0.3143303989708204, -0.012190439215367138]",0.8493699674541341,converged,,,-0.1674069805680009,2675.0,negative,True,0.9752306536989191,-17.0
exclude_red_card_affected,primary_pressure_regains_5s,score_state[trailing],executed,2658,64,32,0.15594583523685138,0.04885255718523105,"[0.060194823153798524, 0.2516968473199042]",1.1687628956099496,converged,,,0.1466456193368444,2675.0,positive,True,1.0634196639631248,-17.0
exclude_red_card_affected,primary_xg_per_effective_10min,score_state[leading],executed,2762,64,32,0.04112935596615276,0.02595999917142403,"[-0.009752242409838331, 0.09201095434214385]",0.04112935596615276,converged,zero_heavy,,0.0458286951583053,2780.0,positive,True,0.8974585862434074,-18.0
exclude_red_card_affected,primary_xg_per_effective_10min,score_state[trailing],executed,2762,64,32,0.01453765319767708,0.02398927811160168,"[-0.032481331901062206, 0.06155663829641637]",0.01453765319767708,converged,zero_heavy,,0.0160894284285365,2780.0,positive,True,0.9035531163986432,-18.0
exclude_red_card_affected,primary_xt_per_effective_10min,score_state[leading],executed,2762,64,32,-0.02208759791505912,0.01267062423859913,"[-0.046922021422713414, 0.0027468255925951757]",-0.02208759791505912,converged,zero_heavy,,-0.02158721293134088,2780.0,negative,True,1.0231796937061646,-18.0
exclude_red_card_affected,primary_xt_per_effective_10min,score_state[trailing],executed,2762,64,32,0.0266095520825151,0.016802373107264606,"[-0.006323099207723525, 0.059542203372753726]",0.0266095520825151,converged,zero_heavy,,0.02916053021743066,2780.0,positive,True,0.912519487269449,-18.0
exclude_red_card_affected,primary_mean_pass_length,score_state[leading],executed,2743,64,32,1.118963984283949,0.4246797032073265,"[0.28659176599758895, 1.951336202570309]",1.118963984283949,converged,,,1.1987933480230457,2761.0,positive,True,0.9334085696498525,-18.0
exclude_red_card_affected,primary_mean_pass_length,score_state[trailing],executed,2743,64,32,-1.7729294488610816,0.32827415877762184,"[-2.41634680006522, -1.1295120976569428]",-1.7729294488610816,converged,,,-1.7218907058064938,2761.0,negative,True,1.0296411049101297,-18.0
exclude_red_card_affected,primary_pass_directness,score_state[leading],executed,2743,64,32,0.046067334224855705,0.011077512503227888,"[0.024355409718529047, 0.06777925873118236]",0.046067334224855705,converged,,,0.046866524110174265,2761.0,positive,True,0.9829475323700171,-18.0
exclude_red_card_affected,primary_pass_directness,score_state[trailing],executed,2743,64,32,-0.07687608029943854,0.01064342151503947,"[-0.09773718646891591, -0.05601497412996118]",-0.07687608029943854,converged,,,-0.07688310614792317,2761.0,negative,True,0.9999086164849907,-18.0
exclude_red_card_affected,primary_pass_completion_rate,score_state[leading],executed,2743,64,32,-0.03887160389600846,0.05650569732441187,"[-0.14962277065185572, 0.07187956285983882]",0.9618742021182708,converged,,,-0.042290253346387044,2761.0,negative,True,0.9191622376348179,-18.0
exclude_red_card_affected,primary_pass_completion_rate,score_state[trailing],executed,2743,64,32,0.208109453202378,0.046377285437171255,"[0.11720997374552235, 0.2990089326592337]",1.231347937148323,converged,,,0.20543247762906752,2761.0,positive,True,1.0130309267755806,-18.0
exclude_red_card_affected,primary_forward_pass_share,score_state[leading],executed,2743,64,32,-0.0053393123141246834,0.028615665934022084,"[-0.06142601754480797, 0.0507473929165586]",0.9946749164786161,converged,,,-0.003779342214765854,2761.0,negative,True,1.4127623302446761,-18.0
exclude_red_card_affected,primary_forward_pass_share,score_state[trailing],executed,2743,64,32,-0.0878164150806135,0.026008789001791405,"[-0.13879364152412466, -0.036839188637102345]",0.9159290120431385,converged,,,-0.08898335649200226,2761.0,negative,True,0.9868858463268505,-18.0
